sender_account,receiver_account,transaction_amount,timestamp,is_fraud
M_LAU_000378,N_001994,3100.07,2023-04-18 09:00:00,1
M_LAU_000072,N_001997,3410.7,2023-04-18 09:00:00,1
N_000004,M_REC_000497,199.21,2023-04-18 09:00:00,1
N_000057,N_001346,5000.0,2023-04-18 10:00:00,0
M_LAU_000010,N_001961,5136.51,2023-04-18 10:00:00,1
N_000003,M_ACT_000163,100.0,2023-04-18 10:00:00,1
N_000049,M_REC_000380,21.93,2023-04-18 10:00:00,1
N_000049,M_ACT_000439,100.0,2023-04-18 10:00:00,1
M_LAU_000285,N_001956,4820.53,2023-04-18 10:00:00,1
N_000036,M_ACT_000019,500.0,2023-04-18 10:00:00,1
N_000400,N_000547,5000.0,2023-04-18 10:00:00,0
M_LAU_000270,N_001964,7822.83,2023-04-18 11:00:00,1
N_001688,N_001380,1038.1,2023-04-18 11:00:00,0
M_LAU_000200,N_001952,4946.8,2023-04-18 11:00:00,1
N_000005,M_ACT_000019,500.0,2023-04-18 11:00:00,1
N_001502,N_000678,872.76,2023-04-18 11:00:00,0
N_000756,N_001735,630.84,2023-04-18 11:00:00,0
N_000883,N_001069,189.12,2023-04-18 11:00:00,0
N_000851,N_001441,574.32,2023-04-18 11:00:00,0
N_001357,N_001684,5000.0,2023-04-18 11:00:00,0
M_LAU_000263,N_001989,5651.17,2023-04-18 11:00:00,1
N_001601,N_000334,169.31,2023-04-18 11:00:00,0
M_LAU_000072,N_001956,3687.38,2023-04-18 11:00:00,1
M_LAU_000270,N_001978,7742.76,2023-04-18 11:00:00,1
M_LAU_000270,N_001996,7587.45,2023-04-18 11:00:00,1
N_001493,N_001322,524.26,2023-04-18 11:00:00,0
N_000018,M_ACT_000067,50.0,2023-04-18 11:00:00,1
N_000015,M_ACT_000439,500.0,2023-04-18 11:00:00,1
N_000907,N_000699,5000.0,2023-04-18 11:00:00,0
N_000536,N_000026,145.86,2023-04-18 11:00:00,0
N_000224,N_000135,116.25,2023-04-18 11:00:00,0
N_000040,M_ACT_000464,100.0,2023-04-18 11:00:00,1
N_001850,N_001236,78.02,2023-04-18 12:00:00,0
N_000605,N_000531,1830.04,2023-04-18 12:00:00,0
N_000040,M_ACT_000132,50.0,2023-04-18 12:00:00,1
M_ACT_000569,N_001966,50.0,2023-04-18 12:00:00,1
M_LAU_000363,N_001988,3627.9,2023-04-18 12:00:00,1
N_000025,M_REC_000114,53.62,2023-04-18 12:00:00,1
M_LAU_000363,N_001987,3878.22,2023-04-18 12:00:00,1
N_000010,M_REC_000091,87.78,2023-04-18 12:00:00,1
N_000008,M_ACT_000067,200.0,2023-04-18 12:00:00,1
N_000014,N_000778,565.37,2023-04-18 12:00:00,0
M_LAU_000285,N_001980,4772.62,2023-04-18 12:00:00,1
M_LAU_000285,N_001985,4645.75,2023-04-18 12:00:00,1
N_001992,N_000605,242.55,2023-04-18 12:00:00,0
N_000127,N_000423,90.68,2023-04-18 12:00:00,0
N_001188,N_001337,275.41,2023-04-18 13:00:00,0
N_000875,N_000955,152.49,2023-04-18 13:00:00,0
N_000034,M_ACT_000427,200.0,2023-04-18 13:00:00,1
N_000695,N_000461,112.54,2023-04-18 13:00:00,0
N_000048,M_REC_000042,42.55,2023-04-18 13:00:00,1
M_ACT_000067,N_001979,200.0,2023-04-18 14:00:00,1
M_ACT_000249,N_001985,500.0,2023-04-18 14:00:00,1
N_001625,N_000727,143.93,2023-04-18 14:00:00,0
N_000900,N_001138,3776.78,2023-04-18 14:00:00,0
M_ACT_000132,N_001999,50.0,2023-04-18 14:00:00,1
N_000045,M_ACT_000163,500.0,2023-04-18 14:00:00,1
N_000643,N_001735,1184.18,2023-04-18 14:00:00,0
N_000026,M_REC_000574,188.73,2023-04-18 14:00:00,1
M_ACT_000019,N_001962,500.0,2023-04-18 14:00:00,1
N_001441,N_001481,10.0,2023-04-18 14:00:00,0
M_ACT_000439,N_001955,100.0,2023-04-18 14:00:00,1
N_000916,N_001391,1229.66,2023-04-18 14:00:00,0
N_000339,N_000940,1360.98,2023-04-18 15:00:00,0
N_000019,M_ACT_000249,50.0,2023-04-18 15:00:00,1
N_000036,M_REC_000335,152.66,2023-04-18 15:00:00,1
N_000043,M_ACT_000132,200.0,2023-04-18 15:00:00,1
N_000406,N_000715,419.69,2023-04-18 15:00:00,0
N_000040,M_REC_000329,20.24,2023-04-18 15:00:00,1
N_000277,N_001471,429.44,2023-04-18 15:00:00,0
M_ACT_000439,N_001965,500.0,2023-04-18 15:00:00,1
N_000683,N_000311,1856.8,2023-04-18 15:00:00,0
N_001106,N_000095,10.26,2023-04-18 15:00:00,0
M_ACT_000163,N_001979,100.0,2023-04-18 15:00:00,1
M_ACT_000067,N_001997,50.0,2023-04-18 15:00:00,1
N_000039,M_REC_000184,40.89,2023-04-18 15:00:00,1
N_000006,M_ACT_000597,500.0,2023-04-18 15:00:00,1
N_001822,N_001393,1085.96,2023-04-18 15:00:00,0
N_000452,N_001824,17.24,2023-04-18 15:00:00,0
N_001583,N_000087,4344.82,2023-04-18 15:00:00,0
N_001363,N_000667,794.66,2023-04-18 15:00:00,0
N_001427,N_000553,5000.0,2023-04-18 16:00:00,0
N_000107,N_000259,102.21,2023-04-18 16:00:00,0
N_000033,M_REC_000111,127.55,2023-04-18 16:00:00,1
N_000171,N_001189,141.28,2023-04-18 16:00:00,0
N_000022,M_ACT_000569,500.0,2023-04-18 16:00:00,1
N_000047,M_ACT_000549,50.0,2023-04-18 16:00:00,1
N_000031,M_REC_000465,37.1,2023-04-18 16:00:00,1
N_000016,M_ACT_000324,200.0,2023-04-18 16:00:00,1
N_001788,N_001303,1039.99,2023-04-18 16:00:00,0
N_000038,M_ACT_000135,200.0,2023-04-18 16:00:00,1
M_ACT_000464,N_001980,100.0,2023-04-18 16:00:00,1
N_000924,N_001784,5000.0,2023-04-18 16:00:00,0
M_ACT_000135,N_001974,200.0,2023-04-18 17:00:00,1
N_001543,N_000798,659.04,2023-04-18 17:00:00,0
N_001092,N_000439,5000.0,2023-04-18 17:00:00,0
N_000569,N_001880,283.12,2023-04-18 17:00:00,0
N_001122,N_001503,1400.98,2023-04-18 17:00:00,0
N_000916,N_001798,1868.16,2023-04-18 17:00:00,0
N_000023,M_ACT_000543,100.0,2023-04-18 17:00:00,1
N_000797,N_000953,213.24,2023-04-18 17:00:00,0
N_000016,M_ACT_000549,100.0,2023-04-18 17:00:00,1
N_000567,N_001201,5000.0,2023-04-18 17:00:00,0
N_000261,N_000392,1200.98,2023-04-18 17:00:00,0
N_001676,N_001070,1280.05,2023-04-18 17:00:00,0
N_000012,M_REC_000185,105.02,2023-04-18 18:00:00,1
N_001694,N_001585,594.02,2023-04-18 18:00:00,0
M_ACT_000427,N_001959,200.0,2023-04-18 18:00:00,1
N_000232,N_000977,684.71,2023-04-18 18:00:00,0
M_ACT_000569,N_001961,500.0,2023-04-18 18:00:00,1
N_001657,N_001352,1087.64,2023-04-18 19:00:00,0
N_001777,N_000635,620.49,2023-04-18 19:00:00,0
M_ACT_000163,N_001991,500.0,2023-04-18 19:00:00,1
N_000012,M_ACT_000132,500.0,2023-04-18 19:00:00,1
M_ACT_000549,N_001958,100.0,2023-04-18 19:00:00,1
N_001615,N_001195,891.88,2023-04-18 20:00:00,0
N_001115,N_001217,251.23,2023-04-18 20:00:00,0
M_ACT_000249,N_001951,50.0,2023-04-18 20:00:00,1
N_000655,N_001840,172.73,2023-04-18 20:00:00,0
N_000003,M_REC_000391,168.73,2023-04-18 20:00:00,1
M_ACT_000324,N_001957,200.0,2023-04-18 20:00:00,1
N_000617,N_000511,397.42,2023-04-18 20:00:00,0
N_000049,M_ACT_000597,100.0,2023-04-18 20:00:00,1
N_000938,N_001806,5000.0,2023-04-18 20:00:00,0
M_ACT_000132,N_001953,500.0,2023-04-18 20:00:00,1
M_ACT_000549,N_001996,50.0,2023-04-18 20:00:00,1
N_000561,N_001645,1427.57,2023-04-18 20:00:00,0
N_001040,N_000673,34.03,2023-04-18 21:00:00,0
M_ACT_000597,N_001979,100.0,2023-04-18 21:00:00,1
N_000081,N_001317,55.48,2023-04-18 21:00:00,0
N_001154,N_000698,1986.79,2023-04-18 21:00:00,0
N_001911,N_001125,280.84,2023-04-18 21:00:00,0
N_000019,N_000616,2322.52,2023-04-18 21:00:00,0
N_001150,N_000315,5000.0,2023-04-18 22:00:00,0
N_000038,N_000025,597.05,2023-04-18 22:00:00,0
N_000834,N_000166,84.92,2023-04-18 22:00:00,0
N_000529,N_000624,5000.0,2023-04-18 22:00:00,0
N_000541,N_001188,112.69,2023-04-18 23:00:00,0
N_000011,M_ACT_000569,500.0,2023-04-18 23:00:00,1
N_000034,M_ACT_000543,500.0,2023-04-18 23:00:00,1
N_001671,N_000005,2754.88,2023-04-18 23:00:00,0
N_000038,M_ACT_000132,500.0,2023-04-18 23:00:00,1
N_000041,M_ACT_000427,200.0,2023-04-18 23:00:00,1
N_000043,M_ACT_000464,200.0,2023-04-18 23:00:00,1
N_000013,M_EXT_000259,2000.0,2023-04-19 00:00:00,1
N_000032,M_LAU_000060,31519.39,2023-04-19 00:00:00,1
N_000848,N_000668,3523.0,2023-04-19 00:00:00,0
N_000043,M_EXT_000341,1693.8,2023-04-19 00:00:00,1
N_000022,M_EXT_000597,426.07,2023-04-19 00:00:00,1
N_000634,N_001109,270.65,2023-04-19 00:00:00,0
N_000049,M_EXT_000280,2000.0,2023-04-19 00:00:00,1
N_000039,M_EXT_000085,164.04,2023-04-19 00:00:00,1
N_000031,M_EXT_000071,314.65,2023-04-19 00:00:00,1
N_000006,M_EXT_000519,1238.73,2023-04-19 00:00:00,1
N_000015,M_EXT_000115,327.7,2023-04-19 00:00:00,1
N_001797,N_001735,14.99,2023-04-19 00:00:00,0
N_000019,M_EXT_000328,2000.0,2023-04-19 00:00:00,1
N_000035,M_LAU_000082,13897.06,2023-04-19 00:00:00,1
N_000009,M_ACT_000549,500.0,2023-04-19 00:00:00,1
N_001725,N_000444,349.31,2023-04-19 00:00:00,0
M_ACT_000464,N_001994,200.0,2023-04-19 00:00:00,1
N_000013,M_EXT_000132,875.74,2023-04-19 00:00:00,1
N_001490,N_001034,1090.25,2023-04-19 00:00:00,0
N_000046,M_EXT_000324,2000.0,2023-04-19 00:00:00,1
N_000001,M_REC_000385,137.15,2023-04-19 00:00:00,1
N_000035,M_LAU_000161,16491.51,2023-04-19 00:00:00,1
N_000037,M_EXT_000190,626.91,2023-04-19 00:00:00,1
N_000303,N_000970,3886.3,2023-04-19 00:00:00,0
N_000036,M_LAU_000275,32560.91,2023-04-19 00:00:00,1
N_001381,N_000840,244.12,2023-04-19 00:00:00,0
N_000026,M_EXT_000184,100.0,2023-04-19 00:00:00,1
N_000019,M_EXT_000453,180.27,2023-04-19 00:00:00,1
N_001179,N_000139,351.82,2023-04-19 00:00:00,0
N_000019,M_EXT_000577,2000.0,2023-04-19 00:00:00,1
N_000023,M_LAU_000410,33355.31,2023-04-19 00:00:00,1
N_000008,M_EXT_000375,639.67,2023-04-19 00:00:00,1
N_000023,M_EXT_000045,2000.0,2023-04-19 00:00:00,1
N_000006,M_EXT_000318,1132.12,2023-04-19 00:00:00,1
N_000018,M_EXT_000054,1011.09,2023-04-19 00:00:00,1
N_000029,M_LAU_000322,35596.13,2023-04-19 00:00:00,1
N_000489,N_000429,222.98,2023-04-19 00:00:00,0
N_000004,M_EXT_000520,352.24,2023-04-19 00:00:00,1
N_000037,M_EXT_000465,100.0,2023-04-19 00:00:00,1
N_000026,M_EXT_000294,1694.09,2023-04-19 00:00:00,1
N_000009,M_LAU_000447,22640.22,2023-04-19 00:00:00,1
N_000007,M_REC_000003,55.34,2023-04-19 00:00:00,1
N_000192,N_001910,28.25,2023-04-19 01:00:00,0
N_001321,N_001056,77.2,2023-04-19 01:00:00,0
M_ACT_000543,N_001968,500.0,2023-04-19 01:00:00,1
M_LAU_000060,N_001960,4279.2,2023-04-19 01:00:00,1
N_000022,M_ACT_000019,200.0,2023-04-19 01:00:00,1
N_000551,N_001599,1257.05,2023-04-19 01:00:00,0
M_LAU_000447,N_001979,5175.49,2023-04-19 01:00:00,1
M_LAU_000060,N_001986,4412.7,2023-04-19 01:00:00,1
M_LAU_000322,N_001972,11596.47,2023-04-19 01:00:00,1
M_LAU_000275,N_001994,5993.75,2023-04-19 02:00:00,1
M_LAU_000410,N_001981,3791.53,2023-04-19 02:00:00,1
N_001141,N_001437,573.26,2023-04-19 02:00:00,0
N_000912,N_001862,409.83,2023-04-19 02:00:00,0
N_001675,N_000669,243.07,2023-04-19 02:00:00,0
M_LAU_000275,N_001981,6120.06,2023-04-19 02:00:00,1
N_000010,M_ACT_000132,50.0,2023-04-19 02:00:00,1
N_001640,N_000169,1485.31,2023-04-19 02:00:00,0
N_000258,N_000087,61.1,2023-04-19 02:00:00,0
M_LAU_000410,N_001951,3937.01,2023-04-19 03:00:00,1
N_000038,M_ACT_000597,200.0,2023-04-19 03:00:00,1
N_000039,M_ACT_000020,200.0,2023-04-19 03:00:00,1
N_000006,M_ACT_000020,50.0,2023-04-19 03:00:00,1
N_001332,N_000891,526.81,2023-04-19 03:00:00,0
N_000825,N_000849,78.99,2023-04-19 03:00:00,0
N_000011,M_ACT_000020,500.0,2023-04-19 03:00:00,1
M_LAU_000082,N_001950,3277.81,2023-04-19 03:00:00,1
N_001636,N_001059,206.62,2023-04-19 03:00:00,0
N_000019,M_ACT_000569,50.0,2023-04-19 03:00:00,1
M_LAU_000060,N_001979,4068.94,2023-04-19 03:00:00,1
M_LAU_000322,N_001989,11517.3,2023-04-19 03:00:00,1
M_LAU_000447,N_001995,5203.1,2023-04-19 03:00:00,1
N_001947,N_001201,66.6,2023-04-19 03:00:00,0
M_LAU_000060,N_001956,4320.82,2023-04-19 04:00:00,1
M_ACT_000132,N_001976,500.0,2023-04-19 04:00:00,1
N_000002,M_ACT_000459,100.0,2023-04-19 04:00:00,1
N_000950,N_000853,2551.21,2023-04-19 04:00:00,0
M_LAU_000275,N_001967,6009.5,2023-04-19 04:00:00,1
M_LAU_000447,N_001982,5176.71,2023-04-19 04:00:00,1
N_000188,N_000127,4453.72,2023-04-19 04:00:00,0
N_000859,N_000427,50.9,2023-04-19 04:00:00,0
N_000047,M_REC_000230,181.82,2023-04-19 04:00:00,1
N_000041,M_REC_000332,181.25,2023-04-19 04:00:00,1
N_001333,N_001455,66.33,2023-04-19 04:00:00,0
M_LAU_000410,N_001981,3766.65,2023-04-19 04:00:00,1
N_000930,N_000251,688.6,2023-04-19 04:00:00,0
M_ACT_000132,N_001988,50.0,2023-04-19 04:00:00,1
N_001339,N_000368,85.43,2023-04-19 04:00:00,0
N_001863,N_000386,426.54,2023-04-19 05:00:00,0
M_ACT_000459,N_001957,100.0,2023-04-19 05:00:00,1
N_000918,N_000287,1513.52,2023-04-19 05:00:00,0
N_001122,N_000963,897.96,2023-04-19 05:00:00,0
N_000404,N_000501,873.73,2023-04-19 05:00:00,0
M_LAU_000410,N_001985,4142.02,2023-04-19 05:00:00,1
M_ACT_000549,N_001956,500.0,2023-04-19 05:00:00,1
N_001177,N_000785,2221.95,2023-04-19 05:00:00,0
N_000038,M_ACT_000019,500.0,2023-04-19 05:00:00,1
M_LAU_000410,N_001998,3775.19,2023-04-19 05:00:00,1
N_000645,N_001909,40.87,2023-04-19 05:00:00,0
N_001908,N_001382,5000.0,2023-04-19 05:00:00,0
N_000021,N_001350,689.21,2023-04-19 05:00:00,0
N_000035,M_ACT_000132,500.0,2023-04-19 05:00:00,1
M_LAU_000410,N_001970,3793.8,2023-04-19 05:00:00,1
M_LAU_000082,N_001955,3134.26,2023-04-19 05:00:00,1
M_ACT_000132,N_001962,500.0,2023-04-19 06:00:00,1
M_LAU_000410,N_001971,4017.42,2023-04-19 06:00:00,1
M_LAU_000275,N_001997,6203.17,2023-04-19 06:00:00,1
N_000360,N_001012,79.02,2023-04-19 06:00:00,0
N_000001,M_ACT_000132,100.0,2023-04-19 06:00:00,1
N_000041,M_ACT_000459,50.0,2023-04-19 06:00:00,1
N_001523,N_000483,5000.0,2023-04-19 06:00:00,0
M_ACT_000020,N_001999,50.0,2023-04-19 06:00:00,1
M_ACT_000569,N_001960,50.0,2023-04-19 06:00:00,1
N_001499,N_001900,1549.14,2023-04-19 06:00:00,0
M_LAU_000082,N_001955,3294.17,2023-04-19 06:00:00,1
N_000708,N_001491,63.19,2023-04-19 06:00:00,0
N_001936,N_000397,5000.0,2023-04-19 06:00:00,0
M_LAU_000447,N_001992,5428.05,2023-04-19 07:00:00,1
N_000952,N_001744,943.71,2023-04-19 07:00:00,0
N_000004,M_ACT_000249,100.0,2023-04-19 07:00:00,1
N_000001,M_REC_000522,146.93,2023-04-19 07:00:00,1
M_ACT_000459,N_001955,50.0,2023-04-19 07:00:00,1
N_000016,M_REC_000049,154.89,2023-04-19 07:00:00,1
N_000049,M_ACT_000020,500.0,2023-04-19 07:00:00,1
M_ACT_000132,N_001978,100.0,2023-04-19 07:00:00,1
M_LAU_000060,N_001970,4225.19,2023-04-19 07:00:00,1
N_001620,N_001645,43.49,2023-04-19 07:00:00,0
M_LAU_000275,N_001994,6417.69,2023-04-19 07:00:00,1
N_001690,N_001028,2961.53,2023-04-19 07:00:00,0
N_000455,N_001430,450.86,2023-04-19 08:00:00,0
N_001955,N_001717,1724.2,2023-04-19 08:00:00,0
N_000820,N_000262,265.83,2023-04-19 08:00:00,0
N_001971,N_000917,641.62,2023-04-19 08:00:00,0
N_001500,N_000627,494.05,2023-04-19 08:00:00,0
N_000028,M_REC_000584,84.13,2023-04-19 08:00:00,1
N_000508,N_000410,149.29,2023-04-19 08:00:00,0
N_000007,M_ACT_000132,500.0,2023-04-19 08:00:00,1
M_LAU_000060,N_001993,4282.81,2023-04-19 08:00:00,1
N_000018,M_ACT_000559,50.0,2023-04-19 08:00:00,1
N_000001,M_ACT_000292,500.0,2023-04-19 08:00:00,1
N_001602,N_000732,166.1,2023-04-19 09:00:00,0
N_000104,N_001488,3705.84,2023-04-19 09:00:00,0
N_000014,M_ACT_000459,100.0,2023-04-19 09:00:00,1
N_000134,N_000576,231.11,2023-04-19 09:00:00,0
N_001097,N_000808,57.43,2023-04-19 10:00:00,0
N_001884,N_000957,775.85,2023-04-19 10:00:00,0
N_000991,N_000105,5000.0,2023-04-19 10:00:00,0
N_000756,N_000516,79.84,2023-04-19 10:00:00,0
M_LAU_000161,N_001951,4098.5,2023-04-19 10:00:00,1
N_000006,M_ACT_000249,500.0,2023-04-19 10:00:00,1
M_ACT_000020,N_001980,500.0,2023-04-19 10:00:00,1
N_000005,M_ACT_000075,50.0,2023-04-19 10:00:00,1
N_001734,N_000794,17.45,2023-04-19 10:00:00,0
N_000011,M_REC_000569,28.85,2023-04-19 10:00:00,1
N_000029,M_REC_000597,189.75,2023-04-19 11:00:00,1
M_LAU_000410,N_001998,4118.92,2023-04-19 11:00:00,1
M_ACT_000459,N_001978,100.0,2023-04-19 11:00:00,1
N_000053,N_001425,1003.48,2023-04-19 11:00:00,0
M_LAU_000322,N_001974,11343.79,2023-04-19 11:00:00,1
N_000014,M_REC_000283,193.57,2023-04-19 11:00:00,1
N_001963,N_000807,5000.0,2023-04-19 11:00:00,0
N_000866,N_000184,161.67,2023-04-19 11:00:00,0
N_000008,M_ACT_000135,100.0,2023-04-19 11:00:00,1
N_000012,M_REC_000240,24.35,2023-04-19 11:00:00,1
M_LAU_000161,N_001963,4017.66,2023-04-19 11:00:00,1
M_LAU_000161,N_001968,3979.55,2023-04-19 11:00:00,1
N_001853,N_000137,76.21,2023-04-19 11:00:00,0
M_LAU_000161,N_001954,4105.13,2023-04-19 12:00:00,1
M_ACT_000292,N_001965,500.0,2023-04-19 12:00:00,1
M_LAU_000060,N_001978,4091.74,2023-04-19 12:00:00,1
M_LAU_000082,N_001982,3201.8,2023-04-19 12:00:00,1
N_000002,M_ACT_000075,500.0,2023-04-19 12:00:00,1
N_000038,M_REC_000269,186.83,2023-04-19 12:00:00,1
N_001778,N_000909,5000.0,2023-04-19 12:00:00,0
N_000033,M_ACT_000559,100.0,2023-04-19 12:00:00,1
N_000447,N_000626,541.83,2023-04-19 12:00:00,0
N_000029,M_ACT_000597,100.0,2023-04-19 12:00:00,1
N_000045,M_ACT_000597,500.0,2023-04-19 12:00:00,1
N_001656,N_000905,5000.0,2023-04-19 12:00:00,0
N_001305,N_000801,180.09,2023-04-19 12:00:00,0
N_000851,N_000027,5000.0,2023-04-19 13:00:00,0
N_000882,N_000725,2305.09,2023-04-19 13:00:00,0
N_000002,M_REC_000329,185.46,2023-04-19 13:00:00,1
N_001304,N_000102,3059.89,2023-04-19 13:00:00,0
N_000007,M_REC_000497,163.43,2023-04-19 13:00:00,1
N_001640,N_000360,137.88,2023-04-19 13:00:00,0
N_000220,N_001045,808.89,2023-04-19 13:00:00,0
N_000408,N_001190,3397.99,2023-04-19 13:00:00,0
M_ACT_000597,N_001998,500.0,2023-04-19 13:00:00,1
N_000010,M_REC_000185,32.91,2023-04-19 14:00:00,1
N_000036,M_ACT_000569,200.0,2023-04-19 14:00:00,1
N_000454,N_000401,5000.0,2023-04-19 14:00:00,0
N_000495,N_001099,99.95,2023-04-19 14:00:00,0
N_000828,N_001329,241.36,2023-04-19 14:00:00,0
N_001324,N_001770,305.17,2023-04-19 14:00:00,0
N_000048,M_REC_000297,189.76,2023-04-19 14:00:00,1
M_ACT_000075,N_001988,50.0,2023-04-19 14:00:00,1
N_001739,N_001212,1715.04,2023-04-19 14:00:00,0
N_000110,N_001076,235.43,2023-04-19 15:00:00,0
N_000035,M_REC_000173,168.32,2023-04-19 15:00:00,1
N_000653,N_001012,515.08,2023-04-19 15:00:00,0
N_000011,M_REC_000114,140.01,2023-04-19 15:00:00,1
N_000021,M_REC_000412,176.53,2023-04-19 15:00:00,1
M_ACT_000135,N_001971,100.0,2023-04-19 15:00:00,1
N_001607,N_000662,5000.0,2023-04-19 16:00:00,0
N_001776,N_001957,3210.68,2023-04-19 16:00:00,0
N_000020,M_REC_000510,29.05,2023-04-19 16:00:00,1
N_000617,N_001431,1960.2,2023-04-19 16:00:00,0
N_001760,N_001988,5000.0,2023-04-19 17:00:00,0
N_000463,N_000460,5000.0,2023-04-19 17:00:00,0
N_000896,N_001990,41.75,2023-04-19 17:00:00,0
N_001314,N_001982,151.96,2023-04-19 17:00:00,0
N_000015,M_REC_000541,113.15,2023-04-19 17:00:00,1
N_000035,M_REC_000299,106.82,2023-04-19 17:00:00,1
N_001068,N_001959,5000.0,2023-04-19 17:00:00,0
N_000930,N_001043,1997.24,2023-04-19 17:00:00,0
N_000033,M_ACT_000483,500.0,2023-04-19 17:00:00,1
N_000139,N_001800,127.63,2023-04-19 17:00:00,0
N_001105,N_000004,990.5,2023-04-19 18:00:00,0
N_001941,N_001965,988.94,2023-04-19 18:00:00,0
N_000356,N_000231,2406.33,2023-04-19 18:00:00,0
N_000128,N_001842,214.85,2023-04-19 18:00:00,0
N_000023,M_REC_000185,26.39,2023-04-19 18:00:00,1
N_001764,N_000870,5000.0,2023-04-19 18:00:00,0
N_000004,M_ACT_000569,100.0,2023-04-19 18:00:00,1
N_001347,N_001768,3549.92,2023-04-19 18:00:00,0
N_000003,M_REC_000535,25.64,2023-04-19 19:00:00,1
N_000013,M_ACT_000597,100.0,2023-04-19 19:00:00,1
N_000462,N_000380,2759.23,2023-04-19 19:00:00,0
N_001495,N_001787,5000.0,2023-04-19 19:00:00,0
N_001662,N_000310,240.43,2023-04-19 20:00:00,0
N_001641,N_001198,466.52,2023-04-19 20:00:00,0
N_000656,N_000895,5000.0,2023-04-19 20:00:00,0
N_001804,N_000517,751.25,2023-04-19 20:00:00,0
N_000042,M_ACT_000464,200.0,2023-04-19 20:00:00,1
N_001053,N_001496,288.42,2023-04-19 20:00:00,0
N_000049,M_ACT_000459,100.0,2023-04-19 20:00:00,1
N_000028,M_REC_000377,190.97,2023-04-19 21:00:00,1
M_ACT_000569,N_001995,100.0,2023-04-19 21:00:00,1
M_ACT_000483,N_001951,500.0,2023-04-19 21:00:00,1
N_000184,N_000910,2481.26,2023-04-19 21:00:00,0
N_001670,N_000669,622.61,2023-04-19 21:00:00,0
N_001652,N_000097,5000.0,2023-04-19 21:00:00,0
N_001970,N_001942,1253.22,2023-04-19 21:00:00,0
N_000043,M_REC_000352,99.65,2023-04-19 21:00:00,1
N_000971,N_000160,2698.04,2023-04-19 21:00:00,0
N_000000,M_REC_000447,32.49,2023-04-19 22:00:00,1
N_000266,N_000160,485.44,2023-04-19 22:00:00,0
N_000021,M_REC_000167,198.68,2023-04-19 22:00:00,1
N_001754,N_001148,737.22,2023-04-19 22:00:00,0
N_000010,M_ACT_000439,100.0,2023-04-19 22:00:00,1
N_000612,N_001308,678.96,2023-04-19 22:00:00,0
N_001576,N_000200,1296.96,2023-04-19 22:00:00,0
N_001408,N_000060,171.58,2023-04-19 22:00:00,0
N_001237,N_000496,372.86,2023-04-19 23:00:00,0
N_000006,M_REC_000090,154.72,2023-04-19 23:00:00,1
N_000335,N_001650,983.77,2023-04-19 23:00:00,0
N_000014,M_ACT_000439,500.0,2023-04-19 23:00:00,1
N_000476,N_001716,1321.19,2023-04-19 23:00:00,0
N_001322,N_000390,1298.78,2023-04-19 23:00:00,0
N_000030,M_REC_000476,88.35,2023-04-19 23:00:00,1
N_001333,N_000789,1108.8,2023-04-19 23:00:00,0
N_001500,N_000002,608.98,2023-04-19 23:00:00,0
N_000046,M_LAU_000476,19285.26,2023-04-20 00:00:00,1
N_000019,M_REC_000307,48.71,2023-04-20 00:00:00,1
N_000595,N_000781,917.3,2023-04-20 00:00:00,0
N_000010,M_EXT_000452,960.09,2023-04-20 00:00:00,1
N_000028,M_EXT_000353,798.04,2023-04-20 00:00:00,1
N_000026,M_LAU_000094,40166.11,2023-04-20 00:00:00,1
N_000041,M_EXT_000353,1366.04,2023-04-20 00:00:00,1
N_000037,M_EXT_000404,2000.0,2023-04-20 00:00:00,1
N_000004,M_EXT_000266,2000.0,2023-04-20 00:00:00,1
N_000030,M_EXT_000163,1154.93,2023-04-20 00:00:00,1
N_000033,M_EXT_000582,942.76,2023-04-20 00:00:00,1
N_000027,M_LAU_000551,16901.71,2023-04-20 00:00:00,1
N_000014,M_LAU_000418,49258.19,2023-04-20 00:00:00,1
N_000027,M_LAU_000585,42689.46,2023-04-20 00:00:00,1
N_000010,M_EXT_000004,604.32,2023-04-20 00:00:00,1
N_000015,M_EXT_000218,1318.7,2023-04-20 00:00:00,1
N_000013,M_LAU_000370,28324.93,2023-04-20 00:00:00,1
N_000033,M_ACT_000020,100.0,2023-04-20 00:00:00,1
N_000038,M_EXT_000265,338.51,2023-04-20 00:00:00,1
N_001007,N_000121,5000.0,2023-04-20 00:00:00,0
N_000027,M_LAU_000599,39686.85,2023-04-20 00:00:00,1
N_000011,M_EXT_000580,906.21,2023-04-20 00:00:00,1
N_000033,M_EXT_000161,113.38,2023-04-20 00:00:00,1
N_000017,M_LAU_000367,21595.33,2023-04-20 00:00:00,1
N_000021,M_LAU_000108,16338.22,2023-04-20 00:00:00,1
N_000025,M_EXT_000370,1577.76,2023-04-20 00:00:00,1
N_000048,M_EXT_000282,130.69,2023-04-20 00:00:00,1
N_001988,N_001825,10.0,2023-04-20 00:00:00,0
N_000017,M_LAU_000580,37523.62,2023-04-20 00:00:00,1
N_000016,M_EXT_000192,100.0,2023-04-20 00:00:00,1
N_000020,M_LAU_000076,37515.09,2023-04-20 00:00:00,1
N_000017,M_EXT_000204,100.0,2023-04-20 00:00:00,1
N_000026,M_EXT_000063,2000.0,2023-04-20 00:00:00,1
N_000022,M_LAU_000498,17852.09,2023-04-20 00:00:00,1
