,gnn_proba
C2108641749,1.2295548e-05
C2108655579,0.00016522512
C2108656140,0.003531492
C2108723665,1.5118561e-05
C210873291,0.003514772
C2108751300,0.003064208
C2108753079,0.0035791905
C2108763312,0.0025744603
C210882764,0.0045653363
C2108829209,0.0030007288
C2108873768,0.002546088
C2108880953,0.0025048282
C210888408,0.0025152552
C2108898818,0.00251901
C2108907577,1.3833282e-05
C2108913337,0.0025123118
C2108914826,0.9999994
C2108925721,1.3368843e-05
C2108933446,0.0034402756
C2108940540,2.0096835e-05
C2108951169,9.316813e-05
C2108958442,0.005571156
C2108960388,0.004514974
C2108978268,0.004086453
C210898560,0.0034476335
C2108989774,1.578467e-05
C2109005342,0.0040402794
C2109023747,1.8071267e-05
C2109027326,0.003030312
C2109052211,0.0025874919
C2109070551,1.2559331e-05
C2109081532,0.003518633
C2109085857,6.407588e-05
C2109089538,1.227577e-05
C2109097173,0.0006686498
C2109098631,0.0046343924
C210909997,0.0025207396
C210910088,0.00895948
C210910134,1.8797205e-05
C210911153,2.4615349e-05
C2109151565,4.323394e-05
C2109152657,1.8432816e-05
C2109158164,0.0045261
C2109170682,0.005734068
C2109182405,0.0034828729
C2109193585,2.1668202e-05
C2109198710,0.0035219335
C2109222915,0.002531033
C2109231326,0.00357851
C210923181,2.0486012e-05
C2109236358,0.0040157307
C2109236648,5.158e-05
C2109257527,0.0052661276
C2109261027,5.0358605e-05
C2109272961,0.0034973593
C2109304845,0.00549408
C2109309686,0.0035268
C2109318019,2.5990747e-05
C2109329356,0.003513172
C2109332241,1.4074832e-05
C2109337236,0.9999987
C2109342460,0.0035801632
C2109352143,0.0034724753
C2109352891,0.0034888345
C2109354710,5.764379e-05
C2109360864,6.462505e-05
C2109365726,0.0004752879
C2109394290,0.0024895272
C2109396499,1.9929039e-05
C2109400504,0.0025706503
C2109412580,3.0171326e-05
C2109427262,0.003574678
C2109451749,0.0071710204
C2109457516,0.9999969
C2109470512,6.8740446e-05
C2109473827,0.0026540563
C2109483291,2.2753187e-05
C2109489270,2.699004e-05
C210950922,2.018369e-05
C2109513751,0.0030201152
C2109528373,0.0035612788
C2109532996,0.002608132
C2109548337,0.005525946
C2109569076,0.0025222807
C2109578766,0.0031121771
C2109585256,1.3341713e-05
C210961487,1.3435994e-05
C2109620151,0.0035130272
C2109638287,1.0
C2109641245,0.0033852533
C2109653657,2.0540063e-05
C2109662168,0.002511927
C2109676603,4.641788e-05
C210968853,4.3165142e-05
C2109706391,0.0052330126
C2109713777,2.234761e-05
C2109722474,0.0034873856
C2109724629,0.0034864068
C2109730729,0.007043893
C2109731291,4.5089375e-05
C2109737645,0.004086955
C2109742098,0.0044258917
C2109752289,1.0
C2109764772,0.0024931666
C2109766207,0.0036502886
C210977403,1.2429869e-05
C2109787945,0.0025155763
C2109790295,6.740185e-05
C2109797327,0.0047308225
C2109809471,2.1183634e-05
C2109815524,0.0025502862
C2109818783,0.9999994
C2109858223,0.00254151
C2109863298,0.0025115781
C2109871415,1.8058088e-05
C2109877262,1.5154549e-05
C210988496,0.0024906476
C210990004,0.004564608
C2109905271,1.0
C2109913898,1.5063313e-05
C2109921841,0.0035322139
C2109925830,0.99999976
C2109935833,0.0061608413
C2109941947,1.9327912e-05
C2109944468,0.0034707186
C2109955029,0.003539643
C2109963374,0.004577939
C2109967812,1.4107259e-05
C2109971624,0.002507174
C2109988579,7.121594e-05
C2110014962,0.0034936173
C2110024880,0.0064491043
C2110026305,4.4360444e-05
C2110039065,1.9890114e-05
C2110065567,4.3619995e-05
C2110073309,1.2308981e-05
C2110090153,7.0205446e-05
C2110090279,1.0
C2110103514,2.0823698e-05
C2110105542,0.003122771
C2110111609,0.0025331082
C211013214,1.3416315e-05
C2110157840,1.0
C2110158890,1.2922855e-05
C2110161300,0.0030605262
C2110170394,1.2242964e-05
C2110177288,0.00014876811
C2110200242,1.0
C2110212399,2.0170548e-05
C2110226446,0.0034781285
C2110239807,0.0025226453
C2110244451,0.0052307067
C211024847,0.0034755275
C2110252237,1.0
C2110278215,0.9999975
C2110284355,0.0025162534
C2110294266,0.0035987147
C2110305720,0.9999999
C2110306645,3.002282e-05
C2110335244,1.0
C2110336662,0.0030100085
C2110337370,2.1317224e-05
C2110343880,1.2376061e-05
C2110347684,0.0025166438
C2110358427,1.462286e-05
C2110359472,0.003531385
C2110379338,2.124056e-05
C211038666,0.0035822492
C2110387492,0.0034697256
C2110396645,0.99999905
C2110397364,0.00466119
C2110399090,1.3012426e-05
C2110443673,0.0030204845
C2110465318,0.000119170756
C2110472743,2.2292437e-05
C2110490030,0.0024916476
C2110496528,0.0034601763
C2110496596,2.5758281e-05
C2110511906,0.0025628237
C2110515900,0.0025278362
C2110538894,0.003481741
C2110552182,0.004445285
C2110553440,0.0035346008
C2110570715,1.2227457e-05
C211058935,0.0024940134
C211059285,0.0026166332
C2110592976,0.0026027346
C2110623348,0.00039253375
C2110630349,1.2493031e-05
C211064142,4.9020102e-05
C2110645655,1.0
C2110646304,0.0049200216
C2110647908,4.6653262e-05
C211065329,1.0
C2110668126,2.271622e-05
C211067621,0.00013828784
C2110692683,0.9999999
C2110698002,0.0044471123
C2110704276,1.0
C2110710924,0.9999995
C2110716504,1.8213466e-05
C2110724119,1.0
C2110725678,0.0025013874
C2110727232,0.00350124
C2110728555,0.0024989923
C2110733452,1.9831741e-05
C2110760890,0.002485592
C211078840,1.3316824e-05
C2110815634,1.9168107e-05
C2110816559,0.0045452486
C2110821295,0.0024878606
C2110822197,0.0030540933
C2110832776,1.0
C2110835595,0.0037179694
C2110835918,4.7505728e-05
C2110845844,1.2867748e-05
C2110847799,1.8755003e-05
C2110849864,1.2370302e-05
C2110886972,0.0035890534
C2110889812,2.1066426e-05
C2110915954,0.004523707
C2110948022,0.0035057748
C2110950360,0.9999987
C211098558,0.0047517917
C2110988657,5.429522e-05
C2110994389,2.5249486e-05
C2111004707,1.3123391e-05
C2111007650,1.0
C2111014344,0.0035605866
C2111022925,0.002583186
C2111043283,1.9917012e-05
C2111055513,5.3258464e-05
C2111071987,5.0099894e-05
C2111086365,1.9518624e-05
C2111093778,0.0035446016
C2111099005,0.0037619078
C2111119292,0.0034999358
C2111133413,0.004391738
C2111139514,4.8789992e-05
C2111143775,1.88973e-05
C2111163445,4.7307087e-05
C2111179588,0.9999937
C2111187435,1.8077506e-05
C2111195032,8.867826e-05
C211121035,1.2439865e-05
C2111225228,0.0034842535
C2111226685,0.0037118082
C2111227236,2.0604608e-05
C2111236423,8.36982e-05
C2111239427,1.789026e-05
C2111247464,2.335864e-05
C211125732,0.0024948474
C2111269306,1.2676437e-05
C2111281323,6.358723e-05
C2111291670,0.005602349
C211129172,0.0035492156
C2111291849,0.0046312218
C2111310046,0.0034875616
C2111314240,0.003480886
C2111326031,1.0
C2111339406,1.0
C2111341894,2.6771475e-05
C2111345953,0.006301733
C2111352252,0.005287129
C2111371071,5.3174528e-05
C2111394484,0.0035679177
C2111412342,1.5406942e-05
C2111424156,1.9774707e-05
C2111432492,4.7170855e-05
C211144294,6.024967e-05
C2111445652,0.0053654946
C2111458234,0.00013002426
C2111463253,0.0024915459
C2111464785,0.0034700916
C2111477047,0.002587759
C2111479362,0.003502132
C2111493452,1.2724642e-05
C2111499540,5.255691e-05
C2111535698,0.0025705649
C2111542202,0.0025264674
C211154355,1.22443425e-05
C2111546401,0.0048784837
C2111551743,0.0034899355
C2111561670,1.30644385e-05
C2111580472,0.008625891
C2111583862,0.0030730888
C2111602555,1.3506191e-05
C2111612428,0.002517592
C2111621242,0.0025038572
C211162376,1.9268135e-05
C2111636698,2.6199858e-05
C2111642258,0.0035144961
C2111654275,1.9935407e-05
C2111673349,0.004551279
C2111677193,0.0047738655
C2111684818,0.0034777052
C2111700454,1.8280516e-05
C2111701374,0.0025186935
C2111737950,0.0025647825
C2111739723,1.8569164e-05
C2111746113,0.005608116
C2111769863,1.8813651e-05
C2111779385,2.2131491e-05
C2111782767,0.0035290883
C2111797335,0.0061123846
C2111798903,1.3260329e-05
C2111803596,1.84143e-05
C2111805444,0.0035852988
C2111812270,4.6521443e-05
C2111828540,0.0034972164
C2111847448,0.00302129
C2111850572,5.959976e-05
C2111858551,4.4729204e-05
C2111890846,0.00036102996
C2111895094,3.3914446e-05
C2111913978,0.0037405556
C2111919888,0.0025295396
C2111928356,0.0034830999
C2111935863,0.0031629738
C2111953178,1.2976018e-05
C2111958289,0.0034729638
C211196231,1.3157915e-05
C2111981728,1.0
C2111984676,2.0890213e-05
C2111987827,0.00384221
C211200481,0.0034510528
C2112017516,5.8362013e-05
C2112025219,1.302514e-05
C2112033670,0.99998236
C2112034646,4.749151e-05
C2112035428,2.0784933e-05
C2112049102,1.3186002e-05
C211205523,0.99999905
C2112071553,5.4935354e-05
C2112072467,0.0055082478
C2112073607,0.99999785
C2112075655,1.3555715e-05
C2112104188,2.0458541e-05
C2112109600,0.0025104925
C2112117913,0.0025158788
C2112120183,9.0871086e-05
C2112132846,0.00014269775
C2112142735,1.4626627e-05
C2112178438,1.4023918e-05
C2112209541,0.0035192873
C2112226797,1.2977578e-05
C2112228905,0.002519155
C2112243246,2.1149039e-05
C2112247732,8.1223305e-05
C2112252167,0.005408947
C2112300652,1.2290553e-05
C2112303163,1.0
C2112311829,0.0035829472
C2112320401,0.007821993
C2112325026,0.0036383888
C2112338823,4.724573e-05
C2112355902,1.2945365e-05
C2112361158,0.003077379
C2112361490,2.4112496e-05
C2112380027,0.002514936
C2112382629,0.004575063
C2112402895,0.0024927005
C2112405901,0.00010936644
C2112416577,0.000110604
C2112425729,1.2733248e-05
C2112450451,7.141643e-05
C2112457794,0.0035524296
C2112466,0.0034293171
C2112480191,0.0034947929
C2112483935,0.0025202276
C2112488062,0.0066332403
C2112498924,0.0030110562
C2112504481,2.1232012e-05
C211251184,4.7049693e-05
C2112520508,0.0079299165
C2112525188,1.2706307e-05
C2112546378,2.078297e-05
C2112570045,0.0024853544
C2112578046,2.5499015e-05
C2112578501,1.0
C2112584831,0.0034947677
C2112601563,1.9427442e-05
C2112607233,3.774514e-05
C2112664010,1.935907e-05
C2112669152,0.0025277885
C2112670457,2.6096846e-05
C2112676621,0.9984458
C2112697493,0.0030180453
C2112704988,2.2633703e-05
C2112724407,1.0
C2112731446,1.3897756e-05
C2112737862,0.005243498
C2112739392,0.0035036518
C2112744595,0.003015011
C2112781116,1.26782015e-05
C2112806768,1.2971478e-05
C2112810373,1.3502558e-05
C2112814562,1.3962186e-05
C2112823985,0.0045048906
C2112835597,0.00053494214
C2112840261,0.0025117442
C2112840686,0.0006245685
C2112892697,0.999995
C2112920600,4.3099328e-05
C2112921429,1.3019316e-05
C211293573,0.004478896
C2112991793,1.0
C2113002163,1.4009053e-05
C2113036879,1.3328016e-05
C2113045262,0.0026024252
C2113049539,2.0100093e-05
C2113051104,2.5603891e-05
C2113079286,1.3203833e-05
C2113088631,0.0030106653
C2113102475,1.9606363e-05
C2113102955,0.0031893058
C211311064,0.004134577
C2113118945,1.2202343e-05
C2113131049,0.0025087711
C2113140131,0.002501221
C2113148383,0.004076343
C2113148842,0.9999925
C2113154582,0.0035373012
C2113167996,1.2590582e-05
C2113189479,0.0034535266
C2113196809,0.00035820363
C2113216196,1.8168901e-05
C2113218952,0.99968374
C2113227435,0.0056058187
C2113246492,1.0
C211324980,0.003489685
C211325826,2.4867948e-05
C2113264701,0.0034797764
C2113273241,0.0030072278
C2113291896,0.003019155
C2113303685,1.27583735e-05
C2113320689,0.004074891
C2113326421,0.002620409
C2113326800,1.9333149e-05
C2113342806,7.827044e-05
C2113349881,1.9420202e-05
C2113366361,1.2888615e-05
C2113378439,0.00015453833
C2113384065,0.0025028442
C2113388400,0.0047044596
C2113388552,0.0035191034
C2113400285,1.338484e-05
C2113406862,0.003445043
C2113407396,0.004613107
C2113410570,2.4624831e-05
C2113418561,1.0
C2113422578,3.011392e-05
C2113426627,2.3220005e-05
C2113427420,0.0035049322
C2113436792,0.003522118
C211343996,0.0035376188
C2113448735,0.0035230569
C2113450726,0.0056169936
C2113462946,0.0034661582
C2113485523,1.3448148e-05
C2113497084,0.003680664
C211349976,1.0
C2113505989,0.0035346649
C2113506271,0.9999993
C2113507381,0.0025207973
C2113508466,4.647648e-05
C2113508588,0.00017996518
C2113513123,5.185367e-05
C2113515873,1.8397675e-05
C2113537795,0.9999987
C2113538226,0.0048446464
C2113571670,4.6792986e-05
C2113573134,1.4545392e-05
C2113587938,0.00014843569
C2113597324,1.0
C2113608788,1.3306617e-05
C21136243,0.003693804
C2113625922,1.0
C2113627913,0.0035978018
C2113635316,6.387767e-05
C2113642426,0.0221098
C2113653095,0.004081403
C2113661791,0.0025374335
C2113675263,1.880113e-05
C2113703591,0.00017445697
C2113708072,0.0025033916
C2113718652,1.960369e-05
C2113719014,0.0030455946
C2113748548,0.99999905
C2113755056,0.006100065
C211376112,0.0035469974
C2113773688,0.0031080672
C2113787126,0.99999297
C211379345,4.600158e-05
C2113814410,0.0040754667
C2113815036,0.0034651237
C2113834319,0.0024858187
C2113853115,0.9999958
C2113853328,0.00856605
C2113862704,0.0025268293
C211387780,0.0035028043
C2113881042,1.9030987e-05
C2113883051,0.00018313591
C2113904870,0.0045420225
C2113904944,0.0035350898
C2113906652,4.455364e-05
C2113922009,1.86785e-05
C2113926849,0.0055256635
C2113931874,0.0035517728
C2113937148,0.0025094943
C2113941945,1.0
C2113942072,0.0025485598
C2113946113,0.004443648
C2113963883,2.0587404e-05
C2113967146,0.0024996605
C2113990819,0.9999976
C2113999495,6.1417646e-05
C2114001576,1.2928883e-05
C2114004255,0.005587236
C211401092,0.9999945
C2114023005,1.8758974e-05
C2114024792,1.6463111e-05
C2114032428,4.637669e-05
C2114037153,4.5295594e-05
C2114039855,0.0025151537
C2114040018,1.5399979e-05
C2114040183,8.505588e-05
C2114042841,6.5223794e-05
C2114051504,0.004421112
C2114078084,1.0
C2114078993,0.0036224304
C2114082153,0.0035500913
C2114117778,1.4208264e-05
C2114126536,0.0036965637
C2114127221,0.002545702
C2114142205,0.00013887216
C2114147305,0.00014409571
C2114166619,4.61781e-05
C2114167784,1.9000705e-05
C2114193984,0.002486688
C2114206227,0.0035272944
C2114207983,0.004851944
C2114223493,0.00020679815
C2114225471,1.239749e-05
C2114234613,0.0026816728
C2114237349,1.3329503e-05
C2114243691,0.002497065
C211427055,1.25868355e-05
C2114280988,0.00254919
C211429172,0.0034444141
C2114300767,1.9676192e-05
C211430928,0.0025113511
C2114314374,0.0035679704
C2114318374,2.9206067e-05
C2114341970,0.003454247
C2114341985,0.0024994796
C2114348773,9.767693e-05
C2114360540,0.0047182683
C2114362714,1.3665681e-05
C2114367947,0.0025864388
C2114411551,0.004500582
C2114412296,0.004762024
C2114416066,0.0035223186
C2114428895,4.397765e-05
C2114452642,0.0038368735
C2114453314,0.99999976
C2114463303,0.00014752781
C2114468812,1.844896e-05
C211447516,0.0025026132
C2114480990,2.4286153e-05
C2114498040,0.9999987
C211452269,2.4931685e-05
C2114533711,0.0036313375
C211453570,0.99999726
C2114545731,0.0024892786
C2114548751,0.0025136792
C2114549195,0.0059751254
C2114569087,1.28225565e-05
C2114580288,0.9999987
C2114581960,0.0037043055
C2114583210,5.0904877e-05
C2114584316,2.1672004e-05
C2114595069,0.003715999
C2114599246,0.0073781563
C2114600889,9.361128e-05
C2114612456,0.00029970976
C2114618350,1.2917125e-05
C2114642238,0.0025381637
C2114646172,0.00012361622
C2114658508,1.880974e-05
C21146593,0.0034703098
C211466771,1.9527226e-05
C2114678310,2.566195e-05
C2114683749,0.00695983
C2114690756,0.0025563587
C2114695453,0.9999995
C2114699104,0.0025148091
C2114710689,0.0034998695
C211472468,0.0024962437
C2114727518,0.0035515015
C2114733457,0.00012309606
C2114742007,3.7657268e-05
C2114742437,2.4108243e-05
C2114755169,0.0025003871
C2114771581,2.1723527e-05
C2114786394,0.0052017793
C211478964,0.0034885823
C211479016,1.2691098e-05
C211481046,0.0038145632
C2114814492,0.0035116535
C2114814557,1.3675642e-05
C2114817106,1.2699596e-05
C2114848317,0.0030199313
C2114853918,7.5308e-05
C2114859897,0.0045671305
C2114875983,0.0056800493
C2114911672,0.0025800734
C2114914045,0.0034992013
C2114989013,2.6132288e-05
C2114989129,1.387023e-05
C2114996252,0.0034804859
C211500420,0.0035059748
C2115010724,2.0038122e-05
C2115011003,2.1045542e-05
C2115028145,0.00457843
C2115033995,0.002558711
C2115044551,4.8801907e-05
C2115055382,0.9999999
C2115061152,1.2742784e-05
C2115070692,2.7375972e-05
C2115074426,6.98306e-05
C2115077393,0.0040768986
C2115079991,0.0060941214
C2115080301,0.9999994
C2115087067,1.0
C2115093118,0.0034967344
C2115112503,1.3636469e-05
C2115139386,0.004518329
C2115142048,1.0
C2115178036,0.00018152522
C211519043,0.0025010186
C2115215590,0.002520351
C2115217310,0.004108659
C2115222227,0.99999833
C2115223615,0.0035483404
C2115230642,0.0057388158
C2115233070,0.00522905
C2115233568,8.8584784e-05
C2115247017,1.840294e-05
C2115258305,4.8707938e-05
C2115272939,4.6122597e-05
C2115284297,0.002489331
C2115285424,0.003517214
C2115300334,1.5376028e-05
C2115307332,0.0035397187
C2115314332,0.0024869982
C2115314514,0.0034704448
C2115332833,4.5944456e-05
C2115336406,1.8851331e-05
C2115336688,2.3699204e-05
C211534748,3.9165297e-05
C2115348528,0.004581669
C2115362990,0.0057546757
C2115383041,0.003664356
C2115397483,0.025115263
C2115417346,1.2472745e-05
C211541833,9.686605e-05
C2115422597,0.004932314
C2115446027,0.003016175
C211544715,0.0041163852
C2115449921,0.9999995
C211546586,4.3151682e-05
C2115473097,0.00029170024
C21154807,2.0132977e-05
C2115486225,5.459261e-05
C2115493624,2.0787948e-05
C211550613,0.005540028
C2115513087,0.00034500594
C2115523276,0.002515642
C2115584378,0.003048083
C2115585064,0.0041215033
C2115589883,0.0068473923
C2115594603,0.0035023284
C2115602581,0.99999964
C2115621739,1.8372464e-05
C2115655138,0.005251876
C2115667637,1.22329975e-05
C2115677481,1.0
C2115690646,1.8873783e-05
C2115692415,1.2604085e-05
C2115693707,0.0061453134
C2115713925,1.35165765e-05
C2115715760,1.329898e-05
C2115729160,0.0024909368
C2115744662,0.004536722
C2115747318,0.0046593053
C2115757497,0.003036979
C211579504,1.3415866e-05
C2115798799,0.0044379686
C2115843097,0.0034552813
C2115875258,1.2202867e-05
C2115884695,0.0025726575
C2115908587,2.1353198e-05
C2115918897,0.004684054
C2115938599,1.0
C2115966526,0.0035027212
C2115970893,1.3198407e-05
C2116000527,0.0046428503
C2116025565,1.8121642e-05
C2116036960,0.0034856412
C2116038321,0.004625677
C2116038737,1.0
C2116041382,0.99999905
C2116056318,2.0874044e-05
C2116070671,0.0035982705
C2116078550,2.1674565e-05
C2116089782,0.99999607
C2116092413,0.0025343455
C2116096816,0.0025626742
C2116097153,4.8148126e-05
C2116097785,0.004651903
C2116098721,0.00453878
C2116120425,1.3968779e-05
C2116131448,0.0042054956
C2116147460,0.0024850387
C2116148181,0.004527355
C2116153614,8.5821404e-05
C2116162155,2.0259342e-05
C2116171423,0.0030301504
C2116179610,0.0002734113
C211619631,1.8443789e-05
C2116199681,1.0
C2116200363,1.2810996e-05
C2116209148,0.0025088296
C2116212611,2.0698411e-05
C211621762,0.0034548992
C2116225040,0.0035105054
C211624085,1.0
C2116253516,0.0025433167
C2116267654,0.002553384
C2116283254,0.0049598236
C2116285782,0.002916587
C2116300479,1.0
C2116302937,1.6058118e-05
C2116304486,0.0041278247
C2116316387,0.0025560607
C2116334096,7.063482e-05
C211634044,4.4031745e-05
C2116342052,0.0065849912
C2116343175,0.99999595
C2116346921,0.002517556
C2116355614,0.005458951
C2116373042,0.0035478766
C2116382266,4.3113225e-05
C2116384638,1.0
C2116394451,0.0030580738
C2116396319,0.0035159676
C2116398841,0.005358938
C2116415550,0.0025078324
C2116419943,0.003517211
C2116420772,3.179315e-05
C2116421022,0.002530206
C2116428558,1.2206102e-05
C2116433192,2.178481e-05
C2116439050,0.0024919084
C2116440077,1.30862345e-05
C2116445759,1.2674817e-05
C2116459374,0.0026539378
C2116460345,0.0034455373
C2116469199,0.0055375877
C2116472363,0.0025281657
C2116486136,0.0049768733
C211648696,0.0030464139
C2116496088,0.0034373263
C2116497718,1.4639731e-05
C2116511419,0.0040752944
C2116520666,1.5244433e-05
C2116525809,0.0001438294
C2116529533,2.1176847e-05
C2116533996,1.9466723e-05
C211654066,0.0034650827
